Average_Mileage,BEA_origin,BEA_dest,Population_origin,Population_dest,log_carloads,Agriculture_forestry_fishing_and_hunting_origin,Construction_origin,Manufacturing_origin,Natural_Resources_origin,Retail_trade_origin,Services_origin,Transportation_and_warehousing_origin,Utilities_origin,Wholesale_trade_origin,Agriculture_forestry_fishing_and_hunting_dest,Construction_dest,Manufacturing_dest,Natural_Resources_dest,Retail_trade_dest,Services_dest,Transportation_and_warehousing_dest,Utilities_dest,Wholesale_trade_dest
3.6888794541139363,10,10,19.29626,19.29626,9.7383746734228,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984
4.5224301491482946,10,11,19.29626,1.147175,3.6888794541139363,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.033324491862187,14.60077829141817,15.996201200005215,13.469923911010962,14.969787738315745,17.636539991615884,14.916795604962841,14.414823319249457,15.01981800629066
5.267320968832013,10,13,19.29626,7.787667,7.412546733713537,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.70367467786892,16.165702067155447,16.528420000473453,14.29062982996847,16.397889744945523,19.17466487672623,15.096694649889859,15.19226657335347,16.149906284854854
5.886104031450156,10,20,19.29626,0.572481,5.480638923341991,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,12.232743787344987,12.204486388088801,13.380531156624025,12.293685091841441,12.880251051042501,15.082461541727575,11.462011046168678,13.655687990014242,11.893797288888125
6.568713891898997,10,28,19.29626,0.648484,6.907755278982137,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,12.835688797261687,14.004844139615939,15.259670679917456,12.84469236003457,14.61058100359879,16.9944114461241,13.913040998437443,13.736085242997966,14.097121488271851
6.734454264505695,10,29,19.29626,1.888737,9.337818480387606,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.95904017633459,14.902747390770799,15.665971703293954,14.130500843728768,15.574509203948846,18.045635712713317,14.993054475748218,14.29935298776024,15.509417000424628
6.943498951811876,10,31,19.29626,2.154517,8.019500946040209,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.955022034192798,15.12306767142678,15.187632969726032,14.017129712587709,15.903583119995721,18.19368869666837,14.936112948940663,13.969320322543675,16.13555720675044
6.52855653357794,10,40,19.29626,5.252594,9.991508045197229,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,14.574216988540776,16.36245643638366,17.383936332174017,14.869921885941462,16.769499996487827,19.30409263410813,16.50135148211082,15.029287345801466,17.22468341744996
5.949249050036378,10,48,19.29626,1.283896,0.0,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,11.583551668510525,14.369774909615556,15.618026798461564,15.670403342740817,14.965321536545073,17.14985602465562,14.101998417627732,14.741002825563001,14.472577090203133
5.979444980878385,10,51,19.29626,2.55352,10.102303164758503,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.046089060419186,15.207927139986076,16.65940983877811,15.213872067303676,15.98781724733753,18.42012471939936,15.329733426068527,14.065875424442925,15.877867103740277
5.492364319308474,10,53,19.29626,2.149768,6.215587618535692,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,12.0542958125643,15.646608521870633,16.517222313495303,16.915367008223956,16.002966914530944,18.589665822277432,15.421650036541468,15.233935895883514,16.11666362609999
5.784543051679687,10,55,19.29626,4.042925,9.768552890074586,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.6530998579036,15.742298319736271,17.415653056224265,15.969379261922672,16.415118685467494,18.844650899301627,15.36680545434966,14.20573410129836,16.479795409345286
6.129954910146925,10,56,19.29626,1.028222,6.078261317737981,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,13.955352497139604,14.502189866864967,16.807095493187656,14.249557292003562,15.107574456175708,17.314630401418874,14.858743320221812,13.743628875019427,14.883206489997384
6.113321666356183,10,57,19.29626,4.58272,10.102482253394538,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,14.071623012839755,16.018571846292193,17.829337449735874,14.604552293002945,16.735549903986094,19.194799680486796,15.836572837931401,15.01650794010867,16.919427325991794
6.525145757852372,10,64,19.29626,2.788193,12.676024960959378,13.840356329556915,17.604304394437857,18.436974477175834,15.714628695213417,18.124411977804844,20.732439144212748,17.56310455202565,16.70137249522261,18.26863798256984,14.24809070806373,16.62901285053112,18.056296819172136,14.630859441918057,17.12029707095297,19.807316341844366,16.816189576177223,15.566011826436855,17.474636946968857
