Average_Mileage,BEA_origin,BEA_dest,Population_origin,Population_dest,log_carloads,Agriculture_forestry_fishing_and_hunting_origin,Construction_origin,Manufacturing_origin,Natural_Resources_origin,Retail_trade_origin,Services_origin,Transportation_and_warehousing_origin,Utilities_origin,Wholesale_trade_origin,Agriculture_forestry_fishing_and_hunting_dest,Construction_dest,Manufacturing_dest,Natural_Resources_dest,Retail_trade_dest,Services_dest,Transportation_and_warehousing_dest,Utilities_dest,Wholesale_trade_dest
3.912023005428146,10,10,19.161077,19.161077,9.641024783217194,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621
4.5224301491482946,10,11,19.161077,1.122025,0.0,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.133993484761469,14.676034002051432,15.937975070238517,13.533241807013132,14.963195510577536,17.602403307897617,14.767711143524943,14.403177771287893,14.827345624044654
5.267320968832013,10,13,19.161077,7.711901,6.984734838465318,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.833724669334877,16.21339937619636,16.533686652065473,14.438193427858565,16.411565168793313,19.156119077690278,15.00901263505433,15.108792846607201,16.189182528483506
5.79380231958521,10,20,19.161077,0.571535,6.214208018400852,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,12.320382991707584,12.202987892568249,13.450980557978781,12.377729199487097,12.820717597935161,15.048637131060461,10.650980862836187,13.892757669289535,12.206652477395183
6.568713891898997,10,28,19.161077,0.634649,7.352460330827904,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,12.509043496703939,13.867931266581499,15.224727185047481,12.555221338159434,14.548505178320246,16.96560343216775,13.821131729535152,13.771906572292666,13.946969429399687
6.734454264505695,10,29,19.161077,1.851864,9.073368782941632,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.56833427004364,14.756121930816914,15.53179763746466,13.866171352365875,15.517341307985982,17.987763844844636,14.991226161597728,14.293842535042792,15.438167315221447
6.943498951811876,10,31,19.161077,2.099857,8.323637568133003,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.758278612009141,14.840165529796247,15.099796833304044,13.856315592340707,15.858196824798616,18.132075952593066,14.805317143867667,14.059608230214067,16.020600345504906
6.52855653357794,10,40,19.161077,5.112375,9.615804813417459,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,14.071456577182815,16.027312916787405,17.342869143175747,14.462456719623505,16.688277704489746,19.22557627245806,16.457470385539736,15.179238450896063,17.11160394661941
5.949249050036378,10,48,19.161077,1.295464,0.0,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,11.660457144609747,14.479422009089035,15.772749013064065,15.893448344570972,14.962164794449823,17.14467985940737,14.225571090914789,14.742770507390803,14.539771156966266
5.979444980878385,10,51,19.161077,2.544104,9.605077473586514,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.844304018863145,15.181326408430278,16.582933648773448,14.778235538159047,15.933557840086584,18.368827987832123,15.304268994104762,13.939970806887315,15.78014824681232
5.492364319308474,10,53,19.161077,2.159523,6.6797750497764,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,12.190552833872136,15.718739992100721,16.514928205563223,16.51072209499199,15.95359581959283,18.56442906060381,15.199725508607965,15.289114543260347,16.020814850756423
5.784543051679687,10,55,19.161077,4.05238,9.392256846735487,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.707546656436334,15.751568764183302,17.42199908073428,15.319964106208936,16.354506876139034,18.828951426087908,15.337612531653367,14.210747536636816,16.44821029225895
6.129954910146925,10,56,19.161077,1.01645,9.282413561076556,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,14.293198958570764,14.464988987501634,16.756878827323405,14.439849849926878,15.071355059370667,17.315906911902626,14.430097639576337,13.728302070640588,14.76094952237087
6.113321666356183,10,57,19.161077,4.563311,9.670551207959052,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,14.078474642503732,15.97374999439789,17.85391906484414,14.652085995226052,16.691453835267545,19.18435768571234,15.793600482050104,15.325080841180144,16.867965025228045
6.525145757852372,10,64,19.161077,2.777958,12.639327127286341,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,14.326497768674392,16.592057996636125,18.03231549630742,14.588583824013037,17.04668022294719,19.758996427058854,16.85705251083313,15.362443932646755,17.43557607101083
6.5319921105887495,10,69,19.161077,1.106872,0.0,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,14.17267438238147,14.326321981629444,16.234098614336812,15.836849755147643,14.601622442576817,16.713205987742082,14.104468815745038,15.013367699689793,13.989764660180466
6.629549930689489,10,72,19.161077,0.260221,0.0,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,12.722628818290856,12.528503910308773,13.890852696792331,13.198563017637232,12.675882506003953,14.688182471182568,12.475775302624337,12.70580496549821,11.744513263067102
6.763388029019095,10,73,19.161077,2.489475,7.749322464660356,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,14.301186359635555,14.604298772681116,16.391183747506727,14.376553897890883,15.603166954423468,17.739098550382526,15.595115290086733,13.04079100038295,15.745196953621758
6.707868381489937,10,78,19.161077,1.619155,7.560080465021827,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,13.111278162814157,14.899223060742878,16.203247775609004,15.224137187276463,15.328052473851088,17.726546236145243,14.392031783192133,14.460363626300675,15.54813183134724
7.057874253241736,10,83,19.161077,1.21832,5.075111313280621,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,11.916468727515694,14.722392364398898,15.611674977803045,15.926162207632457,15.189422826393413,17.553672364626877,15.31050280950634,12.927384453037284,15.054615536439345
7.041663055842153,10,84,19.161077,0.314251,0.0,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,10.98903148770011,13.597993647376274,15.577268618681746,12.814756110145277,13.475068853419195,15.372765938651186,13.072330341189321,13.0219306999828,12.864817286872167
6.93194580693707,10,90,19.161077,2.709025,0.0,13.796189094890021,17.579177999397775,18.432780644013473,15.203076110777536,18.08029017267469,20.71083405152993,17.479585815762608,16.532802918433326,18.19514217687621,14.402483558598052,14.59737624087915,15.981066835187583,15.416132523887926,15.32896628484876,17.523352310907107,14.589120050459266,14.398362846608723,15.210179752066345
