Average_Mileage,BEA_origin,BEA_dest,Population_origin,Population_dest,log_carloads,Agriculture_forestry_fishing_and_hunting_origin,Construction_origin,Manufacturing_origin,Natural_Resources_origin,Retail_trade_origin,Services_origin,Transportation_and_warehousing_origin,Utilities_origin,Wholesale_trade_origin,Agriculture_forestry_fishing_and_hunting_dest,Construction_dest,Manufacturing_dest,Natural_Resources_dest,Retail_trade_dest,Services_dest,Transportation_and_warehousing_dest,Utilities_dest,Wholesale_trade_dest
5.189605925494489,10,10,19.234369,19.234369,9.594424527888462,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887
4.5224301491482946,10,11,19.234369,1.134744,5.60558145372754,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,13.25387573314496,14.641215970281271,15.983728480597438,13.573442818413294,14.953417915995532,17.618820768453173,14.812837718991803,14.376124704516702,14.912479163191241
5.267320968832013,10,13,19.234369,7.749538,7.4291350116866575,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,13.771800020618137,16.134843519186116,16.529436794638638,14.31673847069942,16.424255650148393,19.144855923654372,15.02453567782277,15.035535140408996,16.186801601287332
6.363028103540465,10,20,19.234369,0.572716,5.754285456829308,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,12.080367689155116,12.203629663879033,13.393033056234907,12.138623225166631,12.84155098788817,15.079845737958424,11.240407829038219,13.831662411641666,11.866015992557251
6.568713891898997,10,28,19.234369,0.64156,7.6961808206583795,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,12.454072698443243,13.930271253169787,15.369266824423327,12.466604462860689,14.578822123521167,16.9810253099585,13.859105344740572,13.642022272701409,14.04309543198745
6.734454264505695,10,29,19.234369,1.865845,9.22619403589935,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,13.745436745328027,14.813213152099603,15.590726264025445,13.958379841463634,15.531284190389844,18.01168012327871,15.001028412468655,14.40080745930915,15.480039314955949
6.943498951811876,10,31,19.234369,2.126964,8.032678382440043,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,13.9064402483278,15.023467116593306,15.113652982813106,13.979601950493779,15.881098581255571,18.157082175044465,14.896424823103205,13.87809091314568,16.069855480514608
6.52855653357794,10,40,19.234369,5.177359,9.738611730099915,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,14.290933227651795,16.184672967339708,17.36150749075733,14.613340674676891,16.716252910425645,19.262811102915286,16.45935021969257,14.937155871486413,17.163469210247133
5.949249050036378,10,48,19.234369,1.29021,0.0,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,11.445919903188866,14.457104410330809,15.67213318313032,15.623865884305745,14.936889377876122,17.128032633619856,14.193122681429765,14.796572408923,14.527673782034665
5.979444980878385,10,51,19.234369,2.549812,10.011422700980702,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,13.52482531383667,15.14689879047395,16.726728788139045,14.882649035264107,15.961323003442693,18.38502623951097,15.308945749041612,13.764487753306867,15.868288514713242
5.492364319308474,10,53,19.234369,2.157087,6.950968013404956,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,12.291800699412846,15.710508242362828,16.563922871857343,16.7670210016018,15.942378238716046,18.563504134439807,15.26335593519428,15.169728683264063,16.077901688351396
5.784543051679687,10,55,19.234369,4.051632,9.748492599744061,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,13.944362770279556,15.743472599038945,17.470081291313548,15.691654526402107,16.3750483763482,18.838165525495207,15.319009120581708,14.233398186070996,16.477539298497437
6.129954910146925,10,56,19.234369,1.020791,5.768320995793772,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,14.160152191152703,14.488886570733184,16.90650732846096,14.334963657798715,15.081290437673971,17.329855685945915,14.629148660101508,13.55962943246209,14.812010383669021
6.113321666356183,10,57,19.234369,4.578208,9.86887902687529,13.770216076769461,17.588281702903373,18.43520080578104,15.415214448148813,18.0948605305545,20.713448473952624,17.494645690003775,16.679905088227592,18.217300468669887,14.165773690100398,16.000670876118864,17.85138575330522,14.611712397737259,16.69827058667881,19.163393763958354,15.791688827676943,15.012810347166207,16.89682764561741
