Average_Mileage,BEA_origin,BEA_dest,Population_origin,Population_dest,log_carloads,Agriculture_forestry_fishing_and_hunting_origin,Construction_origin,Manufacturing_origin,Natural_Resources_origin,Retail_trade_origin,Services_origin,Transportation_and_warehousing_origin,Utilities_origin,Wholesale_trade_origin,Agriculture_forestry_fishing_and_hunting_dest,Construction_dest,Manufacturing_dest,Natural_Resources_dest,Retail_trade_dest,Services_dest,Transportation_and_warehousing_dest,Utilities_dest,Wholesale_trade_dest
3.912023005428146,10,10,19.073274,19.073274,9.391572168530418,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949
4.5224301491482946,10,11,19.073274,1.110706,4.382026634673881,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,13.499793827838957,14.664149233342886,15.901446713905527,13.776623149258894,14.95100846377495,17.586171361284382,14.741973378279784,14.570125769277206,14.962790463610675
5.267320968832013,10,13,19.073274,7.66401,7.135607726024081,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,13.797276320102135,16.172561866304083,16.49435458064585,14.485045142505932,16.40038282206431,19.174975981077576,14.995521557594685,14.386810392235486,16.19491890482444
5.79380231958521,10,20,19.073274,0.57303,5.480638923341991,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,12.349553750195792,12.289641436949491,13.419026499226531,12.390371413020816,12.806199522516897,15.061306743255656,11.460684353124538,13.966858170008026,12.010562500382214
6.568713891898997,10,28,19.073274,0.632681,5.480597255807245,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,12.615539735017636,13.887191014656477,15.175334138990602,12.621514486783227,14.505087874133926,16.96303928518565,13.808111250482328,13.82448615649446,13.841372243020611
6.734454264505695,10,29,19.073274,1.846595,9.296114316995908,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,13.573368930615702,14.788505200407412,15.470461843174675,13.7692665994602,15.478321261133885,17.96744548053881,14.993140413644126,14.386487844660452,15.405371689596954
6.943498951811876,10,31,19.073274,2.076064,8.425080095488484,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,13.590865880523797,15.207193126586521,15.044382977844233,13.67690459718486,15.793347853697027,18.11496074859727,14.794882374431133,14.259547450768467,15.977883362192447
6.52855653357794,10,40,19.073274,5.05781,9.372456670428956,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,14.033405961812663,16.0204934063793,17.33488100291585,14.393586335566551,16.655597460196017,19.196546824908555,16.416695037079702,15.203539164411039,17.077338970027355
5.949249050036378,10,48,19.073274,1.300339,0.0,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,11.18052492771907,14.468342386472324,15.58494039971896,15.943584751409114,14.95874018969691,17.165011967683924,14.238550978141319,15.032706154578054,14.560956027735253
5.979444980878385,10,51,19.073274,2.537227,9.555295809994043,13.971232288758715,17.525414025531493,18.438090628568634,15.162034454845443,18.045109090821136,20.71643613755397,17.472515757494676,16.406202033377895,18.18337009909949,13.476490277835655,15.141041928320188,16.49640365377388,14.463983542125908,15.900658412627779,18.344041398266707,15.322476224116393,13.783236302213737,15.682917551722115
